filename,title,caption,category,era,region,status,last_posted,times_posted,notes
1000004871.webp,"People Died on the Titanic, 1912","England lost more people to the Titanic than any other country by far — 223 dead, nearly triple the next highest. See the full toll by nation.",Oddities & superlatives,1910s,Europe,active,2026-07-21T13:07:56+00:00,1,posted 2026-07-21 id 2079553963012096482
1000005258.jpg,"Europe After the Italian Unification, 1861","The year Italy finally became a nation, the Habsburg and Ottoman Empires still swallowed half the continent between them.",Empires & borders,19th century,Europe,active,2026-08-01T07:01:46+00:00,1,posted 2026-08-01 id 2083448081723560293
1000005335.jpg,"Gold Reserves in Europe, 1913","On the eve of WWI, France sat on more gold than Germany and Austria-Hungary combined — a war chest nobody expected to need so soon.",Economy & society,1910s,Europe,active,,0,
1000963283.png,Countries That Claimed to Be the Successor of the Roman Empire,"From the Holy Roman Empire to Tsarist Russia's 'Third Rome,' half of Europe has spent centuries claiming Rome's legacy. See who's still making the claim.",Empires & borders,Various,Europe,active,,0,
1000963297.png,Post Logo in European Countries,Every country's postal service has its own logo — some barely changed since the empire days. Can you match them all to their countries?,Economy & society,Modern,Europe,excluded,,0,duplicate of 1000003626.jpg
1000963299.png,Europe in 1217,The Holy Roman Empire dominated the map long before Germany existed — and Kyivan Rus' still stretched further than modern Ukraine and Russia combined.,Empires & borders,Medieval,Europe,active,,0,
1000963303.png,German Plans for Europe After WW1 (Based on 'Septemberprogramm'),"Had Germany won WWI, it planned puppet states stretching from Belgium to Ukraine. This is the Europe that almost was.",Wars & conflicts,WWI,Europe,active,,0,
1000963304.png,Europe in 1314,"A century after the last map, the Golden Horde's reach still stretched deep into Eastern Europe while the Holy Roman Empire held firm at the center.",Empires & borders,Medieval,Europe,active,,0,"similar to 1000963299.png but different year, not a true duplicate"
102316F9-4F19-4001-B9F5-6C7A482631B9.JPG,Top-Level Income Tax Rates in the US and Canada,Quebec taxes top earners at 26% while several US states charge zero — the tax gap between neighbors is enormous.,Economy & society,Modern,North America,active,2026-08-11T23:11:25+00:00,1,posted 2026-08-11 id 2087315983296024888
BCE1392D-C8D4-4651-833C-B78DCC51041C.jpeg,Entry-Level Income Tax Rates in the US and Canada,"Even at the bottom bracket, some US states charge nothing while Quebec starts at 14%. See how the two countries compare.",Economy & society,Modern,North America,active,,0,
Castles in Europe.png,Castles in Europe,Germany and France between them hold thousands more castles than most of Eastern Europe combined. See who's hoarding medieval real estate.,Empires & borders,Medieval,Europe,active,,0,
GDP per capita in Austria-Hungary 1910.png,"GDP per Capita in Austria-Hungary, 1910",Lower Austria was nearly 3.5x richer than Bosnia in the same empire — inequality that helped tear Austria-Hungary apart.,Economy & society,1910s,Europe,active,2026-07-25T16:41:01+00:00,1,"posted 2026-07-25 id 2081057139422838844; top performer wk 2026-07-26 (19,480 imp)"
New Tab - Google Chrome 9_9_2025 4_00_34 PM.png,Percentage of Population Able to Hold a Conversation in English,"Nearly everyone in the Netherlands speaks English, but head to Eastern Europe and it's a coin flip. See the full language divide.",Demographics & language,Modern,Europe,active,2026-07-07T13:59:00+00:00,1,posted 2026-07-07 id 2074493385927500117
Screenshot 10_19_2025 2_18_43 PM.png,"Treaty of Paris and Occupation of France, 1815","After Waterloo, France wasn't just defeated — it was carved up and occupied by four foreign armies at once. See who got which slice.",Wars & conflicts,19th century,Europe,active,,0,
Untitled20_20251230203212.jpeg,Highest Temperature Recorded in the US and Canada,Death Valley's 134°F record has stood since 1913 — and it's still nearly 10 degrees hotter than anywhere else on the continent.,Oddities & superlatives,Modern,North America,active,2026-08-04T18:10:53+00:00,1,posted 2026-08-04 id 2084703633124495826
owid-military-spending-as-a-share-of-gdp-sipri.png,"Military Spending as a Share of GDP, 2025",Ukraine now spends ~40% of its GDP on defense — no other country is even close. The world map of military burden in 2025. Data: Our World in Data (CC BY),Wars & conflicts,Modern,World,active,2026-07-17T16:55:34+00:00,1,OWID military-spending-as-a-share-of-gdp-sipri; imported 2026-07-04; posted 2026-07-17 id 2078161699308249203
owid-political-regime.png,Democracy in 2025 (V-Dem Classification),"Democracy in 2025: Europe deep blue, a red autocratic belt from Africa to East Asia — and most autocracies still hold elections. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID political-regime; imported 2026-07-04
owid-agricultural-land.png,"Agricultural Land Use, 2023","Half of Earth's habitable land is used to feed us. China, the US, Brazil, Australia and Russia each farm hundreds of millions of hectares. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-18T15:01:16+00:00,1,OWID agricultural-land; imported 2026-07-04; posted 2026-08-18 id 2089729346885861789
owid-low-carbon-share-energy.png,"Share of Energy from Low-Carbon Sources, 2024",Iceland runs on 80% low-carbon energy. Norway and Sweden 70%+. Most of the world? Under 20%. The energy transition has a geography. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-31T07:21:53+00:00,1,OWID low-carbon-share-energy; imported 2026-07-04; posted 2026-07-31 id 2083090756269678719
owid-share-of-population-urban.png,"Share of Population Living in Urban Areas, 2025","Bahrain, Kuwait, Monaco, Singapore: 100% urban. Much of Africa and South Asia: still mostly rural. The next great migration to cities hasn't happened yet. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-08-10T21:11:42+00:00,1,OWID share-of-population-urban; imported 2026-07-04; posted 2026-08-10 id 2086923466004209763
owid-meat-supply-per-person.png,"Meat Supply per Person, 2023",The world's biggest meat eaters aren't who you'd guess: Tonga (157 kg/person/year) and Mongolia (136 kg) beat the US (122 kg). Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-08-01T14:05:57+00:00,1,OWID meat-supply-per-person; imported 2026-07-04; posted 2026-08-01 id 2083554830107168962
owid-happiness-cantril-ladder.png,"Self-Reported Life Satisfaction, 2025","The happiest countries on Earth in 2025: Finland, Iceland, Denmark. The map shows a clear pattern — and it isn't just about money. Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,,0,OWID happiness-cantril-ladder; imported 2026-07-04
owid-total-alcohol-consumption-per-capita-litres-of-pure-alcohol.png,"Alcohol Consumption per Person, 2020",Europe drinks more than anywhere on Earth: Romania leads the world at 16.8 litres of pure alcohol per adult per year. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-31T03:59:59+00:00,1,OWID total-alcohol-consumption-per-capita-litres-of-pure-alcohol; imported 2026-07-04; posted 2026-07-31 id 2083039947553140871
owid-life-expectancy.png,Life Expectancy by Country,"Life expectancy today: 84+ years in Japan and Switzerland, under 55 in parts of West Africa. A 30-year gap, on one map. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,,0,OWID life-expectancy; imported 2026-07-04
owid-population-density.png,Population Density by Country,"Monaco packs ~19,000 people into every km². Mongolia: 2. The fullest and emptiest places on Earth. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-08-16T18:55:49+00:00,1,OWID population-density; imported 2026-07-04; posted 2026-08-16 id 2089063598404575540
owid-median-age.png,Median Age by Country,"Half of Niger is younger than 15. Half of Japan is older than 49. Two different demographic planets, one map. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-07-28T06:16:03+00:00,1,OWID median-age; imported 2026-07-04; posted 2026-07-28 id 2081987026820231639
owid-gdp-per-capita-worldbank.png,GDP per Capita by Country,"The richest and poorest countries differ in income per person by a factor of more than 100. The world economy, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-13T21:13:39+00:00,1,OWID gdp-per-capita-worldbank; imported 2026-07-04; posted 2026-08-13 id 2088011118837199012
owid-co-emissions-per-capita.png,CO2 Emissions per Capita,The Gulf states emit more CO2 per person in a week than many African countries do in a year. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID co-emissions-per-capita; imported 2026-07-04
owid-share-of-individuals-using-the-internet.png,Share of People Using the Internet,Nearly 100% of Northern Europe is online. Parts of Africa: under 20%. The digital divide is still a map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID share-of-individuals-using-the-internet; imported 2026-07-04
owid-child-mortality.png,Child Mortality by Country,"A century ago, 1 in 4 children worldwide died before age 5. The map has transformed — but the gap between best and worst remains vast. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,,0,OWID child-mortality; imported 2026-07-04
owid-children-born-per-woman.png,Fertility Rate by Country,Niger: ~6 children per woman. South Korea: 0.7. The entire demographic future of the world is visible on this map. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-08-07T15:24:45+00:00,1,OWID children-born-per-woman; imported 2026-07-04; posted 2026-08-07 id 2085748988074938850
owid-share-electricity-renewables.png,Share of Electricity from Renewables,"Norway, Iceland and Costa Rica already run their grids almost entirely on renewables. Most of the world isn't close. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-03T23:35:25+00:00,1,OWID share-electricity-renewables; imported 2026-07-04; posted 2026-08-03 id 2084422920332579165
owid-annual-working-hours-per-worker.png,Annual Working Hours per Worker,"Workers in Cambodia and Mexico log 2,200+ hours a year. Germans: about 1,300. Who actually works the most, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-08T11:00:26+00:00,1,OWID annual-working-hours-per-worker; imported 2026-07-04; posted 2026-08-08 id 2086044858238599248
owid-daily-per-capita-caloric-supply.png,Daily Calorie Supply per Person,"3,500+ calories available per person per day in the US and Europe. Under 2,100 in parts of Africa. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-05T07:13:06+00:00,1,OWID daily-per-capita-caloric-supply; imported 2026-07-04; posted 2026-08-05 id 2084900485002109105
owid-share-of-adults-who-smoke.png,Share of Adults Who Smoke,"Where the world still smokes: Southeast Asia and the Balkans lead, while rates collapse across the West. Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,2026-08-07T21:09:58+00:00,1,OWID share-of-adults-who-smoke; imported 2026-07-04; posted 2026-08-07 id 2085835867009233180
owid-share-of-adults-defined-as-obese.png,Share of Adults Who Are Obese,Pacific island nations top the world obesity map — over half of adults in some. East Asia barely registers. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID share-of-adults-defined-as-obese; imported 2026-07-04
owid-homicide-rate-unodc.png,Homicide Rate by Country,"Parts of Latin America have homicide rates 50x higher than Europe or East Asia. The world's most dangerous places, mapped. Data: Our World in Data (CC BY)",Wars & conflicts,Modern,World,active,,0,OWID homicide-rate-unodc; imported 2026-07-04
owid-share-of-the-population-with-access-to-electricity.png,Access to Electricity,It's 2026 and hundreds of millions of people — mostly in Sub-Saharan Africa — still live without electricity. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID share-of-the-population-with-access-to-electricity; imported 2026-07-04
owid-forest-area-as-share-of-land-area.png,Forest Area as Share of Land,Suriname is ~97% forest. Iceland: under 1%. How much of each country is covered in trees. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-08-13T11:21:07+00:00,1,OWID forest-area-as-share-of-land-area; imported 2026-07-04; posted 2026-08-13 id 2087862003062993017
owid-human-development-index.png,Human Development Index,"The HDI map: Switzerland and Norway at the summit, the Sahel with the furthest left to climb. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-13T13:56:35+00:00,1,OWID human-development-index; imported 2026-07-04; posted 2026-08-13 id 2087901129208189163
owid-corruption-perception-index.png,Corruption Perceptions Index,Perceived public-sector corruption: Denmark and New Zealand cleanest — conflict states darkest. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-05T21:45:55+00:00,1,OWID corruption-perception-index; imported 2026-07-04; posted 2026-08-05 id 2085120135916896324
owid-international-tourist-arrivals.png,International Tourist Arrivals,France receives ~100 million tourists a year — more than its entire population. The world tourism map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID international-tourist-arrivals; imported 2026-07-04
owid-electric-car-sales-share.png,Electric Car Sales Share,"In Norway, ~9 in 10 new cars are electric. In the US, ~1 in 10. The EV transition has a geography. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-14T19:28:21+00:00,1,OWID electric-car-sales-share; imported 2026-07-04; posted 2026-08-14 id 2088347010479124942
owid-mobile-cellular-subscriptions-per-100-people.png,Mobile Subscriptions per 100 People,Most countries now have more mobile subscriptions than people. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-28T13:23:24+00:00,1,OWID mobile-cellular-subscriptions-per-100-people; imported 2026-07-04; posted 2026-07-28 id 2082094573338386794
owid-death-rate-road-traffic-injuries.png,Road Traffic Death Rates,Roads kill at wildly different rates around the world — and the deadliest countries aren't the ones you'd guess. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID death-rate-road-traffic-injuries; imported 2026-07-04
owid-per-capita-milk-consumption.png,Milk Consumption per Person,Northern Europeans drink more milk than anyone on Earth. Much of East Asia: almost none. Lactose tolerance is a map. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-08-15T08:55:01+00:00,1,OWID per-capita-milk-consumption; imported 2026-07-04; posted 2026-08-15 id 2088550011541786631
owid-research-spending-gdp.png,R&D Spending as Share of GDP,Israel and South Korea invest ~5% of GDP in research. Most of the world: under 1%. Where the future is funded. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-08T13:21:07+00:00,1,OWID research-spending-gdp; imported 2026-07-04; posted 2026-07-08 id 2074846239003210106
owid-prison-population-rate.png,Prison Population Rate,The US and El Salvador imprison more people per capita than anywhere else on Earth. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID prison-population-rate; imported 2026-07-04
owid-cross-country-literacy-rates.png,Literacy Rates by Country,"Global literacy has passed 87% — but in parts of the Sahel, fewer than half of adults can read. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,,0,OWID cross-country-literacy-rates; imported 2026-07-04
owid-armed-forces-personnel.png,Armed Forces Personnel,"The world's largest militaries by personnel: China, India, the US. Per capita? Tiny states lead the map. Data: Our World in Data (CC BY)",Wars & conflicts,Modern,World,active,2026-08-16T08:56:39+00:00,1,OWID armed-forces-personnel; imported 2026-07-04; posted 2026-08-16 id 2088912810864783559
owid-share-of-population-in-extreme-poverty.png,Share in Extreme Poverty,Extreme poverty (under $2.15/day) is now concentrated almost entirely in one region: Sub-Saharan Africa. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-18T05:55:10+00:00,1,"OWID share-of-population-in-extreme-poverty; imported 2026-07-04; posted 2026-07-18 id 2078357889693999556; top performer wk 2026-07-19 (1,453 imp)"
owid-population.png,World Population by Country,"8 billion people, one map: where humanity actually lives. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,,0,OWID population; imported 2026-07-04
owid-population-growth-rates.png,Population Growth Rates,"Africa is growing fast, Eastern Europe and East Asia are shrinking. The map of humanity's next century. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,,0,OWID population-growth-rates; imported 2026-07-04
owid-age-dependency-ratio-old.png,Old-Age Dependency Ratio,Japan has nearly one retiree for every two workers. Africa: one for twenty. The pension map of the world. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-08-15T01:56:30+00:00,1,OWID age-dependency-ratio-old; imported 2026-07-04; posted 2026-08-15 id 2088444691465523696
owid-sex-ratio-at-birth.png,Sex Ratio at Birth,Nature's constant is ~105 boys per 100 girls — the countries far above that line have some explaining to do. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-07-17T06:07:16+00:00,1,OWID sex-ratio-at-birth; imported 2026-07-04; posted 2026-07-17 id 2077998549300543759
owid-marriage-rate-per-1000-inhabitants.png,Marriage Rates Around the World,Where people still marry — and where marriage is quietly disappearing. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID marriage-rate-per-1000-inhabitants; imported 2026-07-04
owid-divorces-per-1000-people.png,Divorce Rates Around the World,"The world map of divorce: highest in parts of Europe and North America, near-zero in South Asia. Data: Our World in Data (CC BY)",Demographics & language,Modern,World,active,2026-08-02T07:06:26+00:00,1,OWID divorces-per-1000-people; imported 2026-07-04; posted 2026-08-02 id 2083811643926909173
owid-daily-median-income.png,Median Daily Income,Half the world lives on less per day than a rich-world coffee costs. The median income map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID daily-median-income; imported 2026-07-04
owid-malaria-death-rates.png,Malaria Death Rates,Malaria still kills hundreds of thousands a year — and the map shows it's now almost entirely an African disease. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID malaria-death-rates; imported 2026-07-04
owid-hiv-death-rates.png,HIV/AIDS Death Rates,The HIV map: Southern Africa still carries a burden the rest of the world has largely escaped. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-07-11T12:44:09+00:00,1,OWID hiv-death-rates; imported 2026-07-04; posted 2026-07-11 id 2075924099168407842
owid-physicians-per-1000-people.png,"Doctors per 1,000 People","Cuba and much of Europe: 4+ doctors per 1,000 people. Parts of Africa: fewer than 0.1. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID physicians-per-1000-people; imported 2026-07-04
owid-hospital-beds-per-1000-people.png,"Hospital Beds per 1,000 People","Japan and Korea have 10+ hospital beds per 1,000 people. Much of Africa and South Asia: under 1. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-03T18:16:16+00:00,1,OWID hospital-beds-per-1000-people; imported 2026-07-04; posted 2026-08-03 id 2084342602195751330
owid-total-healthcare-expenditure-gdp.png,Healthcare Spending as Share of GDP,The US spends ~17% of GDP on healthcare — more than any nation ever has. The world health-spending map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-11T02:34:30+00:00,1,OWID total-healthcare-expenditure-gdp; imported 2026-07-04; posted 2026-08-11 id 2087004702865318358
owid-diabetes-prevalence.png,Diabetes Prevalence,The Gulf and Pacific islands lead the world diabetes map — a disease that tracks the modern diet. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-18T12:42:10+00:00,1,OWID diabetes-prevalence; imported 2026-07-04; posted 2026-07-18 id 2078460316787036226
owid-maternal-mortality.png,Maternal Mortality,Giving birth is ~100x deadlier in parts of Africa than in Scandinavia. One of the starkest maps there is. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-07-25T06:07:44+00:00,1,OWID maternal-mortality; imported 2026-07-04; posted 2026-07-25 id 2080897769087053960
owid-cancer-death-rates.png,Cancer Death Rates,Cancer death rates are highest not where cancer strikes most — but where it's caught too late. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID cancer-death-rates; imported 2026-07-04
owid-cardiovascular-disease-death-rates.png,Cardiovascular Death Rates,Heart disease is the world's #1 killer — deadliest across Eastern Europe and Central Asia. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-07-18T01:10:29+00:00,1,OWID cardiovascular-disease-death-rates; imported 2026-07-04; posted 2026-07-18 id 2078286247798415478
owid-tuberculosis-death-rates.png,Tuberculosis Death Rates,TB — curable for 70 years — still kills over a million people a year. The map shows exactly where. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID tuberculosis-death-rates; imported 2026-07-04
owid-share-with-drug-use-disorders.png,Drug Use Disorders,The US and Eastern Europe top the map of drug use disorders — geography of an epidemic. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID share-with-drug-use-disorders; imported 2026-07-04
owid-share-with-mental-and-substance-disorders.png,Mental Health & Substance Disorders,Roughly 1 in 8 humans lives with a mental health or substance disorder. The global map. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID share-with-mental-and-substance-disorders; imported 2026-07-04
owid-share-of-children-younger-than-5-who-suffer-from-stunting.png,Child Stunting,Chronic malnutrition stunts the growth of 1 in 5 children worldwide — the map is the Sahel and South Asia. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,,0,OWID share-of-children-younger-than-5-who-suffer-from-stunting; imported 2026-07-04
owid-prevalence-of-undernourishment.png,Undernourishment,The world produces enough food for everyone. The undernourishment map shows who still doesn't get it. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID prevalence-of-undernourishment; imported 2026-07-04
owid-death-rate-smoking.png,Deaths from Smoking,"Smoking kills most not in the West, where it's declining — but across Asia and Eastern Europe. Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,2026-07-29T19:52:19+00:00,1,OWID death-rate-smoking; imported 2026-07-04; posted 2026-07-29 id 2082554834536788206
owid-cereal-yield.png,Cereal Yields,"The same hectare yields 8+ tonnes of grain in Western Europe and under 1 in parts of Africa. The yield gap, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID cereal-yield; imported 2026-07-04
owid-wheat-yields.png,Wheat Yields,Ireland and the Netherlands squeeze 3x more wheat from a hectare than the countries that grow the most of it. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-29T10:23:24+00:00,1,OWID wheat-yields; imported 2026-07-04; posted 2026-07-29 id 2082411660032024846
owid-banana-production.png,Banana Production,India grows more bananas than any country on Earth — and exports almost none of them. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-23T20:47:42+00:00,1,OWID banana-production; imported 2026-07-04; posted 2026-07-23 id 2080394442868171249
owid-wine-production.png,Wine Production,"Italy, France, Spain: half the world's wine from three countries. 🍷 Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,2026-08-10T09:57:12+00:00,1,OWID wine-production; imported 2026-07-04; posted 2026-08-10 id 2086753724085760394
owid-beer-consumption-per-person.png,Beer Consumption per Person,Czechs drink nearly twice as much beer per person as anyone else. A national title defended for decades. 🍺 Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-24T01:17:49+00:00,1,OWID beer-consumption-per-person; imported 2026-07-04; posted 2026-07-24 id 2080462423740612679
owid-fish-and-seafood-consumption-per-capita.png,Fish & Seafood Consumption,"Iceland, the Maldives, Portugal: the world's great fish eaters. Landlocked Central Asia: barely a bite. Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,2026-07-07T07:25:34+00:00,1,OWID fish-and-seafood-consumption-per-capita; imported 2026-07-04; posted 2026-07-07 id 2074394375837433978
owid-fruit-consumption-per-capita.png,Fruit Consumption per Person,The tropics grow the fruit — but some of the biggest fruit eaters are in the Mediterranean. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-26T16:42:14+00:00,1,OWID fruit-consumption-per-capita; imported 2026-07-04; posted 2026-07-26 id 2081419833976000623
owid-vegetable-consumption-per-capita.png,Vegetable Consumption per Person,China eats more vegetables per person than almost anywhere on Earth. The world's vegetable map. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-08-12T11:21:14+00:00,1,OWID vegetable-consumption-per-capita; imported 2026-07-04; posted 2026-08-12 id 2087499643567440091
owid-rice-production.png,Rice Production,90% of the world's rice is grown in Asia — the crop that feeds more humans than any other. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID rice-production; imported 2026-07-04
owid-tomato-production.png,Tomato Production,"The tomato is Mexican by birth, Italian by reputation — and Chinese by production volume. Data: Our World in Data (CC BY)",Oddities & superlatives,Modern,World,active,,0,OWID tomato-production; imported 2026-07-04
owid-potato-production.png,Potato Production,The Andean root that conquered the world: China and India now grow the most potatoes by far. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,2026-07-11T16:39:05+00:00,1,OWID potato-production; imported 2026-07-04; posted 2026-07-11 id 2075983223624958221
owid-cocoa-bean-production.png,Cocoa Production,Chocolate is African: Côte d'Ivoire and Ghana grow ~60% of the world's cocoa. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID cocoa-bean-production; imported 2026-07-04
owid-meat-production-tonnes.png,Meat Production by Country,"China produces almost twice as much meat as the US — the world's meat machine, mapped. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID meat-production-tonnes; imported 2026-07-04
owid-milk-production-tonnes.png,Milk Production by Country,India is the world's dairy superpower — producing more milk than the EU's biggest producers combined. Data: Our World in Data (CC BY),Oddities & superlatives,Modern,World,active,,0,OWID milk-production-tonnes; imported 2026-07-04
owid-aquaculture-farmed-fish-production.png,Farmed Fish Production,"More than half the fish humanity eats is now farmed, not caught — and China farms most of it. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-07-07T01:43:34+00:00,1,OWID aquaculture-farmed-fish-production; imported 2026-07-04; posted 2026-07-07 id 2074308309558104539
owid-lithium-production.png,Lithium Production,"The metal of the battery age comes overwhelmingly from three countries: Australia, Chile, China. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,2026-08-09T17:04:23+00:00,1,OWID lithium-production; imported 2026-07-04; posted 2026-08-09 id 2086498837011562998
owid-per-capita-energy-use.png,Energy Use per Person,An Icelander uses ~100x the energy of an Ethiopian. Energy is the deepest inequality map there is. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-11T09:12:30+00:00,1,OWID per-capita-energy-use; imported 2026-07-04; posted 2026-07-11 id 2075870837513613420
owid-share-electricity-solar.png,Solar Share of Electricity,"Solar's rise, mapped: from novelty to double-digit shares of the grid in a decade. Data: Our World in Data (CC BY)",Economy & society,Modern,World,active,,0,OWID share-electricity-solar; imported 2026-07-04
owid-share-electricity-wind.png,Wind Share of Electricity,Denmark generates over half its electricity from wind — the windiest grid on Earth. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-15T03:11:54+00:00,1,OWID share-electricity-wind; imported 2026-07-04; posted 2026-08-15 id 2088463663048921539
owid-share-electricity-nuclear.png,Nuclear Share of Electricity,France still runs ~two-thirds of its grid on nuclear — no other country comes close. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-13T09:40:45+00:00,1,OWID share-electricity-nuclear; imported 2026-07-04; posted 2026-08-13 id 2087836746075767052
owid-share-electricity-coal.png,Coal Share of Electricity,Coal is dying in the West and alive in Asia: the map of the world's dirtiest fuel. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID share-electricity-coal; imported 2026-07-04
owid-annual-co2-emissions-per-country.png,Total CO2 Emissions by Country,China now emits more CO2 than the US and EU combined — but the historical ledger reads differently. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID annual-co2-emissions-per-country; imported 2026-07-04
owid-per-capita-methane-emissions.png,Methane Emissions per Person,The forgotten greenhouse gas: cattle nations and gas producers top the methane map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-08-10T17:26:25+00:00,1,OWID per-capita-methane-emissions; imported 2026-07-04; posted 2026-08-10 id 2086866771810849238
owid-annual-deforestation.png,Annual Deforestation,The world loses forest the size of a small country every year — mostly in the tropics. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,,0,OWID annual-deforestation; imported 2026-07-04
owid-annual-change-forest-area.png,Forest Change by Country,Europe and China are gaining forest. The tropics are losing it. Both are on this map. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-28T01:13:23+00:00,1,OWID annual-change-forest-area; imported 2026-07-04; posted 2026-07-28 id 2081910859014852997
owid-pm25-air-pollution.png,PM2.5 Air Pollution,The air in parts of South Asia carries 15x more fine particles than WHO guidelines allow. Data: Our World in Data (CC BY),Demographics & language,Modern,World,active,2026-08-07T03:27:30+00:00,1,OWID pm25-air-pollution; imported 2026-07-04; posted 2026-08-07 id 2085568485468393539
owid-oil-production-by-country.png,Oil Production by Country,The US — not Saudi Arabia or Russia — has been the world's largest oil producer for a decade. Data: Our World in Data (CC BY),Economy & society,Modern,World,active,2026-07-27T01:25:57+00:00,1,OWID oil-production-by-country; imported 2026-07-04; posted 2026-07-27 id 2081551632735891880
